model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,15,2026-02-13,2,56941.96875,67392.0,57535.148828125,76461.30625000001
lag-llama,15,2026-02-16,3,56806.41015625,60497.86,36707.429296875,79411.84140625002
lag-llama,15,2026-02-17,4,56566.48828125,53439.715,31380.680859375,76106.87734375003
lag-llama,15,2026-02-18,5,57143.83984375,56123.875,32435.958398437502,84093.34296875006
lag-llama,15,2026-02-19,6,57467.828125,53568.664,28110.114453125003,84278.69765625002
lag-llama,15,2026-02-20,7,56825.69921875,53420.355,33895.9890625,78715.02421875
lag-llama,15,2026-02-24,8,57321.08984375,53646.06,34145.694921875,77701.18125000002
lag-llama,15,2026-02-25,9,58583.12109375,54451.465,37065.396484375,74700.16250000002
lag-llama,15,2026-02-26,10,58753.390625,47243.5,35490.118359375,68071.81640625
lag-llama,15,2026-02-27,11,58850.26953125,49651.8,34019.88125,70751.60859375002
lag-llama,15,2026-03-02,12,58057.23828125,52781.65,35592.22578125,73306.99453125
lag-llama,15,2026-03-03,13,56279.05078125,50777.31,34520.2328125,65252.784375000054
lag-llama,15,2026-03-04,14,54245.5390625,48667.33,34440.152734375,67305.32968750001
lag-llama,15,2026-03-05,15,55278.05859375,49792.266,38423.067578125,71788.53515625
lag-llama,15,2026-03-06,16,55620.83984375,47905.535,37588.22109375,68560.825
lag-llama,15,2026-03-09,17,52728.71875,50589.906,32512.59140625,70469.46796875
lag-llama,15,2026-03-10,18,54248.390625,49894.535,32810.599609375,65436.9046875
lag-llama,15,2026-03-11,19,55025.37109375,50963.06,36027.01015625,67472.4609375
lag-llama,15,2026-03-12,20,54452.9609375,49222.52,28766.105078125,70092.665625
lag-llama,16,2026-02-27,1,58850.26953125,61299.07,58800.448828125,63352.530859375
