model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,11,2025-12-16,8,6800.259765625,6011.9985,5823.55615234375,6184.71767578125
lag-llama,11,2025-12-17,9,6721.43017578125,6004.79,5803.70517578125,6183.75068359375
lag-llama,11,2025-12-18,10,6774.759765625,5986.9604,5732.81025390625,6189.07763671875
lag-llama,11,2025-12-19,11,6834.5,5992.49,5781.814501953125,6167.49873046875
lag-llama,11,2025-12-22,12,6878.490234375,5982.7144,5761.71455078125,6183.174365234375
lag-llama,11,2025-12-23,13,6909.7900390625,5949.047,5765.78193359375,6139.888818359375
lag-llama,11,2025-12-24,14,6932.0498046875,5958.535,5736.8421875,6152.00458984375
lag-llama,11,2025-12-26,15,6929.93994140625,5950.0527,5765.38486328125,6139.169921875
lag-llama,11,2025-12-29,16,6905.740234375,5913.8057,5735.212744140625,6077.152685546875
lag-llama,11,2025-12-30,17,6896.240234375,5939.1626,5764.344580078125,6148.540771484375
lag-llama,11,2025-12-31,18,6845.5,5929.8774,5758.729052734375,6112.224853515625
lag-llama,11,2026-01-02,19,6858.47021484375,5933.93,5661.8998046875,6183.4333984375
lag-llama,11,2026-01-05,20,6902.0498046875,5935.333,5736.130615234375,6145.45205078125
lag-llama,12,2025-12-19,1,6834.5,6490.0454,6348.36298828125,6642.00751953125
lag-llama,12,2025-12-22,2,6878.490234375,6288.1973,6146.15078125,6445.56650390625
lag-llama,12,2025-12-23,3,6909.7900390625,6161.912,5951.899365234375,6330.270068359375
lag-llama,12,2025-12-24,4,6932.0498046875,6095.0386,5883.478466796875,6298.753515625
lag-llama,12,2025-12-26,5,6929.93994140625,6064.552,5894.31162109375,6266.384130859375
lag-llama,12,2025-12-29,6,6905.740234375,6040.547,5865.189111328125,6265.19375
lag-llama,12,2025-12-30,7,6896.240234375,6050.7656,5817.92939453125,6267.85185546875
lag-llama,12,2025-12-31,8,6845.5,6037.842,5819.81689453125,6256.445654296875
lag-llama,12,2026-01-02,9,6858.47021484375,6016.949,5825.159228515625,6255.6216796875
lag-llama,12,2026-01-05,10,6902.0498046875,6010.1494,5829.53095703125,6200.3373046875
lag-llama,12,2026-01-06,11,6944.81982421875,6001.8486,5799.104248046875,6214.7912109375
lag-llama,12,2026-01-07,12,6920.93017578125,5990.1724,5776.6283203125,6200.56484375
lag-llama,12,2026-01-08,13,6921.4599609375,5971.4014,5770.860986328125,6156.972265625001
lag-llama,12,2026-01-09,14,6966.27978515625,5974.65,5825.042236328125,6163.62265625
lag-llama,12,2026-01-12,15,6977.27001953125,5989.643,5793.92041015625,6195.318359375
lag-llama,12,2026-01-13,16,6963.740234375,6007.115,5819.088623046875,6228.356591796875
lag-llama,12,2026-01-14,17,6926.60009765625,5963.862,5756.381005859375,6166.61259765625
lag-llama,12,2026-01-15,18,6944.47021484375,5976.3354,5764.22373046875,6206.670166015625
lag-llama,12,2026-01-16,19,6940.009765625,5984.043,5799.928759765625,6145.675732421875
lag-llama,12,2026-01-20,20,6796.85986328125,5977.207,5802.66455078125,6150.50009765625
lag-llama,13,2026-01-06,1,6944.81982421875,6615.9736,6432.779052734375,6794.47587890625
lag-llama,13,2026-01-07,2,6920.93017578125,6414.3164,6180.5572265625,6619.15546875
lag-llama,13,2026-01-08,3,6921.4599609375,6287.4927,6068.366357421875,6476.736962890625
lag-llama,13,2026-01-09,4,6966.27978515625,6197.3613,5997.605029296875,6424.580859375
lag-llama,13,2026-01-12,5,6977.27001953125,6177.095,5947.78583984375,6376.69501953125
lag-llama,13,2026-01-13,6,6963.740234375,6161.0864,5953.573974609375,6382.818896484375
lag-llama,13,2026-01-14,7,6926.60009765625,6141.61,5900.897802734375,6325.61337890625
lag-llama,13,2026-01-15,8,6944.47021484375,6145.622,5959.6234375,6374.3298828125
lag-llama,13,2026-01-16,9,6940.009765625,6157.662,5879.5568359375,6388.49970703125
lag-llama,13,2026-01-20,10,6796.85986328125,6134.0317,5932.462060546875,6336.772070312501
lag-llama,13,2026-01-21,11,6875.6201171875,6136.994,5930.39462890625,6333.267236328125
lag-llama,13,2026-01-22,12,6913.35009765625,6112.491,5902.877490234375,6307.340576171875
lag-llama,13,2026-01-23,13,6915.60986328125,6082.949,5877.2337890625,6313.73408203125
lag-llama,13,2026-01-26,14,6950.22998046875,6062.5127,5858.708154296875,6297.70537109375
lag-llama,13,2026-01-27,15,6978.60009765625,6056.2725,5847.5177734375,6263.004150390625
lag-llama,13,2026-01-28,16,6978.02978515625,6051.4424,5811.7494140625,6271.018212890625
lag-llama,13,2026-01-29,17,6969.009765625,6033.385,5844.750732421875,6245.336474609375
lag-llama,13,2026-01-30,18,6939.02978515625,6030.6733,5815.417138671875,6233.466845703125
lag-llama,13,2026-02-02,19,6976.43994140625,6018.707,5827.523291015625,6210.10419921875
lag-llama,13,2026-02-03,20,6917.81005859375,6012.1523,5803.033447265625,6234.943701171875
lag-llama,14,2026-01-21,1,6875.6201171875,6611.444,6444.56064453125,6772.320556640625
lag-llama,14,2026-01-22,2,6913.35009765625,6500.1455,6259.56669921875,6706.44892578125
lag-llama,14,2026-01-23,3,6915.60986328125,6393.7095,6173.631787109375,6605.5994140625
lag-llama,14,2026-01-26,4,6950.22998046875,6311.437,6088.533203125,6501.382958984375
lag-llama,14,2026-01-27,5,6978.60009765625,6301.518,6083.642724609375,6518.519189453125
